"trap.station","type.of.hits","hit_type_plant","Species","Sp_Pin_Hits","Treatment","Block","Date"
"5G","1st","","aerva.lanata",1,"W","C","20070215"
"5G","1st","","amaranthus.hibridus",NA,"W","C","20070215"
"5G","1st","","aspilia.pluriseta",NA,"W","C","20070215"
"5G","1st","","caralluma",NA,"W","C","20070215"
"5G","1st","","chenopodium.schrad.",NA,"W","C","20070215"
"5G","1st","","corchorus",NA,"W","C","20070215"
"5G","1st","","commelina",NA,"W","C","20070215"
"5G","1st","","commicarpus.pedunc.",NA,"W","C","20070215"
"5G","1st","","conyza",NA,"W","C","20070215"
"5G","1st","","cyathula",NA,"W","C","20070215"
"5G","1st","","dyscoriste.radicans",NA,"W","C","20070215"
"5G","1st","","euphorbia.inaequ.",NA,"W","C","20070215"
"5G","1st","","evolvulus.alsinoides",NA,"W","C","20070215"
"5G","1st","","gutenbergia",NA,"W","C","20070215"
"5G","1st","","hibiscus.flavifolius",NA,"W","C","20070215"
"5G","1st","","hibiscus.trionum",NA,"W","C","20070215"
"5G","1st","","indigofera.brevicalyx",NA,"W","C","20070215"
"5G","1st","","indigofera.schimperi",NA,"W","C","20070215"
"5G","1st","","ipomea.sinensis",NA,"W","C","20070215"
"5G","1st","","k",NA,"W","C","20070215"
"5G","1st","","kyllinger",NA,"W","C","20070215"
"5G","1st","","leucus",NA,"W","C","20070215"
"5G","1st","","lily",NA,"W","C","20070215"
"5G","1st","","melhania.",NA,"W","C","20070215"
"5G","1st","","misopates.orontium",NA,"W","C","20070215"
"5G","1st","","monechima.debile",NA,"W","C","20070215"
"5G","1st","","monsonia.augustifolia",NA,"W","C","20070215"
"5G","1st","","mullugo.nudicaulis",NA,"W","C","20070215"
"5G","1st","","osteospermum",NA,"W","C","20070215"
"5G","1st","","oxygonum.sinuatum",NA,"W","C","20070215"
"5G","1st","","pavonia.patens",NA,"W","C","20070215"
"5G","1st","","pelargonium",NA,"W","C","20070215"
"5G","1st","","phyllanthus.mader.",NA,"W","C","20070215"
"5G","1st","","plectranthus",NA,"W","C","20070215"
"5G","1st","","pollichia.campestris",NA,"W","C","20070215"
"5G","1st","","polygala..l.",NA,"W","C","20070215"
"5G","1st","","polygala.sphenoptera",NA,"W","C","20070215"
"5G","1st","","portulaca.oleracea",NA,"W","C","20070215"
"5G","1st","","portulaca.quadrifida",NA,"W","C","20070215"
"5G","1st","","pseudognaphalium",NA,"W","C","20070215"
"5G","1st","","psilotrichum.schimperi",NA,"W","C","20070215"
"5G","1st","","rhinacanthus.ndor.",NA,"W","C","20070215"
"5G","1st","","rhynchosia",NA,"W","C","20070215"
"5G","1st","","schkuhria.pinnata",NA,"W","C","20070215"
"5G","1st","","sida",NA,"W","C","20070215"
"5G","1st","","solanum.inc...big.",NA,"W","C","20070215"
"5G","1st","","solanum.ind...small.",NA,"W","C","20070215"
"5G","1st","","v",NA,"W","C","20070215"
"5G","1st","","w",NA,"W","C","20070215"
"5G","1st","","x_4",NA,"W","C","20070215"
"5G","1st","","x_5",NA,"W","C","20070215"
"5I","1st","","bracharia.lacnantha",NA,"W","C","20070215"
"5I","1st","","lintonia.nutans",NA,"W","C","20070215"
"5I","1st","","pennisetum.mez.",NA,"W","C","20070215"
"5I","1st","","pennisetum.stram.",NA,"W","C","20070215"
"5I","1st","","themeda.triandra",NA,"W","C","20070215"
"5I","1st","","bare",NA,"W","C","20070215"
"5I","1st","","x_2",NA,"W","C","20070215"
"5I","1st","","aristida.kenyensis",NA,"W","C","20070215"
"5I","1st","","bothriochloa",NA,"W","C","20070215"
"5I","1st","","bracharia.3",NA,"W","C","20070215"
"5I","1st","","bracharia.eruciformis",1,"W","C","20070215"
"5I","1st","","cynodon.dactylon",NA,"W","C","20070215"
"5I","1st","","cynodon.plecto.",NA,"W","C","20070215"
"5I","1st","","cyperus..mariscus.",NA,"W","C","20070215"
"5I","1st","","digitaria.2",NA,"W","C","20070215"
"5I","1st","","digitaria.milanjiana",NA,"W","C","20070215"
"5I","1st","","dinebra.retroflexa",NA,"W","C","20070215"
"5I","1st","","eragrostis",NA,"W","C","20070215"
"5I","1st","","setaria.acro...small.",NA,"W","C","20070215"
"5I","1st","","setaria.sphaec...big.",NA,"W","C","20070215"
"5I","1st","","microchloa.kunthii",NA,"W","C","20070215"
"5I","1st","","sporobolus",NA,"W","C","20070215"
"5I","1st","","tragus.berteronianus",NA,"W","C","20070215"
"5I","1st","","x_3",NA,"W","C","20070215"
"5I","1st","","acalypha.crenata",NA,"W","C","20070215"
"5I","1st","","aerva.lanata",NA,"W","C","20070215"
"5I","1st","","amaranthus.hibridus",NA,"W","C","20070215"
"5I","1st","","aspilia.pluriseta",NA,"W","C","20070215"
"5I","1st","","caralluma",NA,"W","C","20070215"
"5I","1st","","chenopodium.schrad.",NA,"W","C","20070215"
"5I","1st","","corchorus",NA,"W","C","20070215"
"5I","1st","","commelina",NA,"W","C","20070215"
"5I","1st","","commicarpus.pedunc.",NA,"W","C","20070215"
"5I","1st","","conyza",NA,"W","C","20070215"
"5I","1st","","cyathula",NA,"W","C","20070215"
"5I","1st","","dyscoriste.radicans",NA,"W","C","20070215"
"5I","1st","","euphorbia.inaequ.",NA,"W","C","20070215"
"5I","1st","","evolvulus.alsinoides",NA,"W","C","20070215"
"5I","1st","","gutenbergia",NA,"W","C","20070215"
"5I","1st","","hibiscus.flavifolius",NA,"W","C","20070215"
"5I","1st","","hibiscus.trionum",NA,"W","C","20070215"
"5I","1st","","indigofera.brevicalyx",NA,"W","C","20070215"
"5I","1st","","indigofera.schimperi",NA,"W","C","20070215"
"5I","1st","","ipomea.sinensis",NA,"W","C","20070215"
"5I","1st","","k",NA,"W","C","20070215"
"5I","1st","","kyllinger",NA,"W","C","20070215"
"5I","1st","","leucus",NA,"W","C","20070215"
"5I","1st","","lily",NA,"W","C","20070215"
"5I","1st","","melhania.",NA,"W","C","20070215"
"5I","1st","","misopates.orontium",NA,"W","C","20070215"
"5I","1st","","monechima.debile",NA,"W","C","20070215"
"5I","1st","","monsonia.augustifolia",NA,"W","C","20070215"
"5I","1st","","mullugo.nudicaulis",NA,"W","C","20070215"
"5I","1st","","osteospermum",NA,"W","C","20070215"
"5I","1st","","oxygonum.sinuatum",NA,"W","C","20070215"
"5I","1st","","pavonia.patens",NA,"W","C","20070215"
"5I","1st","","pelargonium",NA,"W","C","20070215"
"5I","1st","","phyllanthus.mader.",NA,"W","C","20070215"
"5I","1st","","plectranthus",NA,"W","C","20070215"
"5I","1st","","pollichia.campestris",NA,"W","C","20070215"
"5I","1st","","polygala..l.",NA,"W","C","20070215"
"5I","1st","","polygala.sphenoptera",NA,"W","C","20070215"
"5I","1st","","portulaca.oleracea",NA,"W","C","20070215"
"5I","1st","","portulaca.quadrifida",NA,"W","C","20070215"
"5I","1st","","pseudognaphalium",NA,"W","C","20070215"
"5I","1st","","psilotrichum.schimperi",NA,"W","C","20070215"
"5I","1st","","rhinacanthus.ndor.",NA,"W","C","20070215"
"5I","1st","","rhynchosia",9,"W","C","20070215"
"5I","1st","","schkuhria.pinnata",NA,"W","C","20070215"
"5I","1st","","sida",NA,"W","C","20070215"
"5I","1st","","solanum.inc...big.",NA,"W","C","20070215"
"5I","1st","","solanum.ind...small.",NA,"W","C","20070215"
"5I","1st","","v",NA,"W","C","20070215"
"5I","1st","","w",NA,"W","C","20070215"
"5I","1st","","x_4",NA,"W","C","20070215"
"5I","1st","","x_5",NA,"W","C","20070215"
"6J","1st","","bracharia.lacnantha",8,"W","C","20070215"
"6J","1st","","lintonia.nutans",NA,"W","C","20070215"
"6J","1st","","pennisetum.mez.",3,"W","C","20070215"
"6J","1st","","pennisetum.stram.",5,"W","C","20070215"
"6J","1st","","themeda.triandra",NA,"W","C","20070215"
"6J","1st","","bare",NA,"W","C","20070215"
"6J","1st","","x_2",NA,"W","C","20070215"
"6J","1st","","aristida.kenyensis",NA,"W","C","20070215"
"6J","1st","","bothriochloa",NA,"W","C","20070215"
"6J","1st","","bracharia.3",NA,"W","C","20070215"
"6J","1st","","bracharia.eruciformis",NA,"W","C","20070215"
"6J","1st","","cynodon.dactylon",NA,"W","C","20070215"
"6J","1st","","cynodon.plecto.",NA,"W","C","20070215"
"6J","1st","","cyperus..mariscus.",NA,"W","C","20070215"
"6J","1st","","digitaria.2",NA,"W","C","20070215"
"6J","1st","","digitaria.milanjiana",NA,"W","C","20070215"
"6J","1st","","dinebra.retroflexa",NA,"W","C","20070215"
"6J","1st","","eragrostis",NA,"W","C","20070215"
"6J","1st","","setaria.acro...small.",NA,"W","C","20070215"
"6J","1st","","setaria.sphaec...big.",NA,"W","C","20070215"
"6J","1st","","microchloa.kunthii",NA,"W","C","20070215"
"6J","1st","","sporobolus",NA,"W","C","20070215"
"6J","1st","","tragus.berteronianus",NA,"W","C","20070215"
"6J","1st","","x_3",NA,"W","C","20070215"
"6J","1st","","acalypha.crenata",NA,"W","C","20070215"
"6J","1st","","aerva.lanata",NA,"W","C","20070215"
"6J","1st","","amaranthus.hibridus",NA,"W","C","20070215"
"6J","1st","","aspilia.pluriseta",NA,"W","C","20070215"
"6J","1st","","caralluma",NA,"W","C","20070215"
"6J","1st","","chenopodium.schrad.",NA,"W","C","20070215"
"6J","1st","","corchorus",NA,"W","C","20070215"
"6J","1st","","commelina",NA,"W","C","20070215"
"6J","1st","","commicarpus.pedunc.",NA,"W","C","20070215"
"6J","1st","","conyza",1,"W","C","20070215"
"6J","1st","","cyathula",NA,"W","C","20070215"
"6J","1st","","dyscoriste.radicans",NA,"W","C","20070215"
"6J","1st","","euphorbia.inaequ.",NA,"W","C","20070215"
"6J","1st","","evolvulus.alsinoides",NA,"W","C","20070215"
"6J","1st","","gutenbergia",NA,"W","C","20070215"
"6J","1st","","hibiscus.flavifolius",NA,"W","C","20070215"
"6J","1st","","hibiscus.trionum",NA,"W","C","20070215"
"6J","1st","","indigofera.brevicalyx",NA,"W","C","20070215"
"6J","1st","","indigofera.schimperi",NA,"W","C","20070215"
"6J","1st","","ipomea.sinensis",NA,"W","C","20070215"
"6J","1st","","k",NA,"W","C","20070215"
"6J","1st","","kyllinger",NA,"W","C","20070215"
"6J","1st","","leucus",NA,"W","C","20070215"
"6J","1st","","lily",NA,"W","C","20070215"
"6J","1st","","melhania.",NA,"W","C","20070215"
"6J","1st","","misopates.orontium",NA,"W","C","20070215"
"6J","1st","","monechima.debile",NA,"W","C","20070215"
"6J","1st","","monsonia.augustifolia",NA,"W","C","20070215"
"6J","1st","","mullugo.nudicaulis",NA,"W","C","20070215"
"6J","1st","","osteospermum",NA,"W","C","20070215"
"6J","1st","","oxygonum.sinuatum",NA,"W","C","20070215"
"6J","1st","","pavonia.patens",NA,"W","C","20070215"
"6J","1st","","pelargonium",NA,"W","C","20070215"
"6J","1st","","phyllanthus.mader.",NA,"W","C","20070215"
"6J","1st","","plectranthus",NA,"W","C","20070215"
"6J","1st","","pollichia.campestris",NA,"W","C","20070215"
"6J","1st","","polygala..l.",NA,"W","C","20070215"
"6J","1st","","polygala.sphenoptera",NA,"W","C","20070215"
"6J","1st","","portulaca.oleracea",NA,"W","C","20070215"
"6J","1st","","portulaca.quadrifida",NA,"W","C","20070215"
"6J","1st","","pseudognaphalium",NA,"W","C","20070215"
"6J","1st","","psilotrichum.schimperi",NA,"W","C","20070215"
"6J","1st","","rhinacanthus.ndor.",NA,"W","C","20070215"
"6J","1st","","rhynchosia",NA,"W","C","20070215"
"6J","1st","","schkuhria.pinnata",NA,"W","C","20070215"
"6J","1st","","sida",NA,"W","C","20070215"
"6J","1st","","solanum.inc...big.",NA,"W","C","20070215"
"6J","1st","","solanum.ind...small.",NA,"W","C","20070215"
"6J","1st","","v",NA,"W","C","20070215"
"6J","1st","","w",NA,"W","C","20070215"
"6J","1st","","x_4",NA,"W","C","20070215"
"6J","1st","","x_5",NA,"W","C","20070215"
"6J","All","Lvs","bracharia.lacnantha",22,"W","C","20070215"
"6J","All","Lvs","lintonia.nutans",NA,"W","C","20070215"
"6J","All","Lvs","pennisetum.mez.",8,"W","C","20070215"
"6J","All","Lvs","pennisetum.stram.",9,"W","C","20070215"
"6J","All","Lvs","themeda.triandra",NA,"W","C","20070215"
"6J","All","Lvs","bare",NA,"W","C","20070215"
"6J","All","Lvs","x_2",NA,"W","C","20070215"
"6J","All","Lvs","aristida.kenyensis",NA,"W","C","20070215"
"6J","All","Lvs","bothriochloa",NA,"W","C","20070215"
"6J","All","Lvs","bracharia.3",NA,"W","C","20070215"
"6J","All","Lvs","bracharia.eruciformis",NA,"W","C","20070215"
"6J","All","Lvs","cynodon.dactylon",NA,"W","C","20070215"
"6J","All","Lvs","cynodon.plecto.",NA,"W","C","20070215"
"6J","All","Lvs","cyperus..mariscus.",NA,"W","C","20070215"
"6J","All","Lvs","digitaria.2",NA,"W","C","20070215"
"6J","All","Lvs","digitaria.milanjiana",NA,"W","C","20070215"
"6J","All","Lvs","dinebra.retroflexa",NA,"W","C","20070215"
"6J","All","Lvs","eragrostis",NA,"W","C","20070215"
"6J","All","Lvs","setaria.acro...small.",NA,"W","C","20070215"
"6J","All","Lvs","setaria.sphaec...big.",NA,"W","C","20070215"
"6J","All","Lvs","microchloa.kunthii",NA,"W","C","20070215"
"6J","All","Lvs","sporobolus",NA,"W","C","20070215"
"6J","All","Lvs","tragus.berteronianus",NA,"W","C","20070215"
"6J","All","Lvs","x_3",NA,"W","C","20070215"
"6J","All","Lvs","acalypha.crenata",NA,"W","C","20070215"
"6J","All","Lvs","aerva.lanata",NA,"W","C","20070215"
"6J","All","Lvs","amaranthus.hibridus",NA,"W","C","20070215"
"6J","All","Lvs","aspilia.pluriseta",NA,"W","C","20070215"
"6J","All","Lvs","caralluma",NA,"W","C","20070215"
"6J","All","Lvs","chenopodium.schrad.",NA,"W","C","20070215"
"6J","All","Lvs","corchorus",NA,"W","C","20070215"
"6J","All","Lvs","commelina",NA,"W","C","20070215"
"6J","All","Lvs","commicarpus.pedunc.",NA,"W","C","20070215"
"6J","All","Lvs","conyza",1,"W","C","20070215"
"6J","All","Lvs","cyathula",NA,"W","C","20070215"
"6J","All","Lvs","dyscoriste.radicans",NA,"W","C","20070215"
"6J","All","Lvs","euphorbia.inaequ.",NA,"W","C","20070215"
"6J","All","Lvs","evolvulus.alsinoides",NA,"W","C","20070215"
"6J","All","Lvs","gutenbergia",NA,"W","C","20070215"
"6J","All","Lvs","hibiscus.flavifolius",NA,"W","C","20070215"
"6J","All","Lvs","hibiscus.trionum",NA,"W","C","20070215"
"6J","All","Lvs","indigofera.brevicalyx",NA,"W","C","20070215"
"6J","All","Lvs","indigofera.schimperi",NA,"W","C","20070215"
"6J","All","Lvs","ipomea.sinensis",NA,"W","C","20070215"
"6J","All","Lvs","k",NA,"W","C","20070215"
"6J","All","Lvs","kyllinger",NA,"W","C","20070215"
"6J","All","Lvs","leucus",NA,"W","C","20070215"
"6J","All","Lvs","lily",NA,"W","C","20070215"
"6J","All","Lvs","melhania.",NA,"W","C","20070215"
"6J","All","Lvs","misopates.orontium",NA,"W","C","20070215"
"6J","All","Lvs","monechima.debile",NA,"W","C","20070215"
"6J","All","Lvs","monsonia.augustifolia",NA,"W","C","20070215"
"6J","All","Lvs","mullugo.nudicaulis",NA,"W","C","20070215"
"6J","All","Lvs","osteospermum",NA,"W","C","20070215"
"6J","All","Lvs","oxygonum.sinuatum",NA,"W","C","20070215"
"6J","All","Lvs","pavonia.patens",NA,"W","C","20070215"
"6J","All","Lvs","pelargonium",NA,"W","C","20070215"
"6J","All","Lvs","phyllanthus.mader.",NA,"W","C","20070215"
"6J","All","Lvs","plectranthus",NA,"W","C","20070215"
"6J","All","Lvs","pollichia.campestris",NA,"W","C","20070215"
"6J","All","Lvs","polygala..l.",NA,"W","C","20070215"
"6J","All","Lvs","polygala.sphenoptera",NA,"W","C","20070215"
"6J","All","Lvs","portulaca.oleracea",NA,"W","C","20070215"
"6J","All","Lvs","portulaca.quadrifida",NA,"W","C","20070215"
"6J","All","Lvs","pseudognaphalium",NA,"W","C","20070215"
"6J","All","Lvs","psilotrichum.schimperi",NA,"W","C","20070215"
"6J","All","Lvs","rhinacanthus.ndor.",NA,"W","C","20070215"
"6J","All","Lvs","rhynchosia",NA,"W","C","20070215"
"6J","All","Lvs","schkuhria.pinnata",NA,"W","C","20070215"
"6J","All","Lvs","sida",NA,"W","C","20070215"
"6J","All","Lvs","solanum.inc...big.",NA,"W","C","20070215"
"6J","All","Lvs","solanum.ind...small.",NA,"W","C","20070215"
"6J","All","Lvs","v",NA,"W","C","20070215"
"6J","All","Lvs","w",NA,"W","C","20070215"
"6J","All","Lvs","x_4",NA,"W","C","20070215"
"6J","All","Lvs","x_5",NA,"W","C","20070215"
"6J","All","Stm","bracharia.lacnantha",6,"W","C","20070215"
"6J","All","Stm","lintonia.nutans",NA,"W","C","20070215"
"6J","All","Stm","pennisetum.mez.",3,"W","C","20070215"
"6J","All","Stm","pennisetum.stram.",9,"W","C","20070215"
"6J","All","Stm","themeda.triandra",NA,"W","C","20070215"
"6J","All","Stm","bare",NA,"W","C","20070215"
"6J","All","Stm","x_2",NA,"W","C","20070215"
"6J","All","Stm","aristida.kenyensis",NA,"W","C","20070215"
"6J","All","Stm","bothriochloa",NA,"W","C","20070215"
"6J","All","Stm","bracharia.3",NA,"W","C","20070215"
"6J","All","Stm","bracharia.eruciformis",NA,"W","C","20070215"
"6J","All","Stm","cynodon.dactylon",NA,"W","C","20070215"
"6J","All","Stm","cynodon.plecto.",NA,"W","C","20070215"
"6J","All","Stm","cyperus..mariscus.",NA,"W","C","20070215"
"6J","All","Stm","digitaria.2",NA,"W","C","20070215"
"6J","All","Stm","digitaria.milanjiana",NA,"W","C","20070215"
"6J","All","Stm","dinebra.retroflexa",NA,"W","C","20070215"
"6J","All","Stm","eragrostis",NA,"W","C","20070215"
"6J","All","Stm","setaria.acro...small.",NA,"W","C","20070215"
"6J","All","Stm","setaria.sphaec...big.",NA,"W","C","20070215"
"6J","All","Stm","microchloa.kunthii",NA,"W","C","20070215"
"6J","All","Stm","sporobolus",NA,"W","C","20070215"
"6J","All","Stm","tragus.berteronianus",NA,"W","C","20070215"
"6J","All","Stm","x_3",NA,"W","C","20070215"
"6J","All","Stm","acalypha.crenata",NA,"W","C","20070215"
"6J","All","Stm","aerva.lanata",NA,"W","C","20070215"
"6J","All","Stm","amaranthus.hibridus",NA,"W","C","20070215"
"6J","All","Stm","aspilia.pluriseta",NA,"W","C","20070215"
"6J","All","Stm","caralluma",NA,"W","C","20070215"
"6J","All","Stm","chenopodium.schrad.",NA,"W","C","20070215"
"6J","All","Stm","corchorus",NA,"W","C","20070215"
"6J","All","Stm","commelina",NA,"W","C","20070215"
"6J","All","Stm","commicarpus.pedunc.",NA,"W","C","20070215"
"6J","All","Stm","conyza",NA,"W","C","20070215"
"6J","All","Stm","cyathula",NA,"W","C","20070215"
"6J","All","Stm","dyscoriste.radicans",NA,"W","C","20070215"
"6J","All","Stm","euphorbia.inaequ.",NA,"W","C","20070215"
"6J","All","Stm","evolvulus.alsinoides",NA,"W","C","20070215"
"6J","All","Stm","gutenbergia",NA,"W","C","20070215"
"6J","All","Stm","hibiscus.flavifolius",NA,"W","C","20070215"
"6J","All","Stm","hibiscus.trionum",NA,"W","C","20070215"
"6J","All","Stm","indigofera.brevicalyx",NA,"W","C","20070215"
"6J","All","Stm","indigofera.schimperi",NA,"W","C","20070215"
"6J","All","Stm","ipomea.sinensis",NA,"W","C","20070215"
"6J","All","Stm","k",NA,"W","C","20070215"
"6J","All","Stm","kyllinger",NA,"W","C","20070215"
"6J","All","Stm","leucus",NA,"W","C","20070215"
"6J","All","Stm","lily",NA,"W","C","20070215"
"6J","All","Stm","melhania.",NA,"W","C","20070215"
"6J","All","Stm","misopates.orontium",NA,"W","C","20070215"
"6J","All","Stm","monechima.debile",NA,"W","C","20070215"
"6J","All","Stm","monsonia.augustifolia",NA,"W","C","20070215"
"6J","All","Stm","mullugo.nudicaulis",NA,"W","C","20070215"
"6J","All","Stm","osteospermum",NA,"W","C","20070215"
"6J","All","Stm","oxygonum.sinuatum",NA,"W","C","20070215"
"6J","All","Stm","pavonia.patens",NA,"W","C","20070215"
"6J","All","Stm","pelargonium",NA,"W","C","20070215"
"6J","All","Stm","phyllanthus.mader.",NA,"W","C","20070215"
"6J","All","Stm","plectranthus",NA,"W","C","20070215"
"6J","All","Stm","pollichia.campestris",NA,"W","C","20070215"
"6J","All","Stm","polygala..l.",NA,"W","C","20070215"
"6J","All","Stm","polygala.sphenoptera",NA,"W","C","20070215"
"6J","All","Stm","portulaca.oleracea",NA,"W","C","20070215"
"6J","All","Stm","portulaca.quadrifida",NA,"W","C","20070215"
"6J","All","Stm","pseudognaphalium",NA,"W","C","20070215"
"6J","All","Stm","psilotrichum.schimperi",NA,"W","C","20070215"
"6J","All","Stm","rhinacanthus.ndor.",NA,"W","C","20070215"
"6J","All","Stm","rhynchosia",NA,"W","C","20070215"
"6J","All","Stm","schkuhria.pinnata",NA,"W","C","20070215"
"6J","All","Stm","sida",NA,"W","C","20070215"
"6J","All","Stm","solanum.inc...big.",NA,"W","C","20070215"
"6J","All","Stm","solanum.ind...small.",NA,"W","C","20070215"
"6J","All","Stm","v",NA,"W","C","20070215"
"6J","All","Stm","w",NA,"W","C","20070215"
"6J","All","Stm","x_4",NA,"W","C","20070215"
"6J","All","Stm","x_5",NA,"W","C","20070215"
"6H","1st","","bracharia.lacnantha",NA,"W","C","20070215"
"6H","1st","","lintonia.nutans",3,"W","C","20070215"
"6H","1st","","pennisetum.mez.",NA,"W","C","20070215"
"6H","1st","","pennisetum.stram.",2,"W","C","20070215"
"6H","1st","","themeda.triandra",10,"W","C","20070215"
"6H","1st","","bare",NA,"W","C","20070215"
"6H","1st","","x_2",NA,"W","C","20070215"
"6H","1st","","aristida.kenyensis",NA,"W","C","20070215"
"6H","1st","","bothriochloa",NA,"W","C","20070215"
"6H","1st","","bracharia.3",NA,"W","C","20070215"
"6H","1st","","bracharia.eruciformis",NA,"W","C","20070215"
"6H","1st","","cynodon.dactylon",NA,"W","C","20070215"
"6H","1st","","cynodon.plecto.",NA,"W","C","20070215"
"6H","1st","","cyperus..mariscus.",NA,"W","C","20070215"
"6H","1st","","digitaria.2",NA,"W","C","20070215"
"6H","1st","","digitaria.milanjiana",NA,"W","C","20070215"
"6H","1st","","dinebra.retroflexa",NA,"W","C","20070215"
"6H","1st","","eragrostis",NA,"W","C","20070215"
"6H","1st","","setaria.acro...small.",NA,"W","C","20070215"
"6H","1st","","setaria.sphaec...big.",NA,"W","C","20070215"
"6H","1st","","microchloa.kunthii",NA,"W","C","20070215"
"6H","1st","","sporobolus",NA,"W","C","20070215"
"6H","1st","","tragus.berteronianus",NA,"W","C","20070215"
"6H","1st","","x_3",NA,"W","C","20070215"
"6H","1st","","acalypha.crenata",NA,"W","C","20070215"
"6H","1st","","aerva.lanata",NA,"W","C","20070215"
"6H","1st","","amaranthus.hibridus",NA,"W","C","20070215"
"6H","1st","","aspilia.pluriseta",NA,"W","C","20070215"
"6H","1st","","caralluma",NA,"W","C","20070215"
"6H","1st","","chenopodium.schrad.",NA,"W","C","20070215"
"6H","1st","","corchorus",NA,"W","C","20070215"
"6H","1st","","commelina",NA,"W","C","20070215"
"6H","1st","","commicarpus.pedunc.",NA,"W","C","20070215"
"6H","1st","","conyza",NA,"W","C","20070215"
"6H","1st","","cyathula",NA,"W","C","20070215"
"6H","1st","","dyscoriste.radicans",NA,"W","C","20070215"
"6H","1st","","euphorbia.inaequ.",NA,"W","C","20070215"
"6H","1st","","evolvulus.alsinoides",NA,"W","C","20070215"
"6H","1st","","gutenbergia",NA,"W","C","20070215"
"6H","1st","","hibiscus.flavifolius",NA,"W","C","20070215"
"6H","1st","","hibiscus.trionum",NA,"W","C","20070215"
"6H","1st","","indigofera.brevicalyx",NA,"W","C","20070215"
"6H","1st","","indigofera.schimperi",NA,"W","C","20070215"
"6H","1st","","ipomea.sinensis",NA,"W","C","20070215"
"6H","1st","","k",NA,"W","C","20070215"
"6H","1st","","kyllinger",NA,"W","C","20070215"
"6H","1st","","leucus",NA,"W","C","20070215"
"6H","1st","","lily",NA,"W","C","20070215"
"6H","1st","","melhania.",NA,"W","C","20070215"
"6H","1st","","misopates.orontium",NA,"W","C","20070215"
"6H","1st","","monechima.debile",1,"W","C","20070215"
"6H","1st","","monsonia.augustifolia",NA,"W","C","20070215"
"6H","1st","","mullugo.nudicaulis",NA,"W","C","20070215"
"6H","1st","","osteospermum",NA,"W","C","20070215"
"6H","1st","","oxygonum.sinuatum",NA,"W","C","20070215"
"6H","1st","","pavonia.patens",NA,"W","C","20070215"
"6H","1st","","pelargonium",NA,"W","C","20070215"
"6H","1st","","phyllanthus.mader.",NA,"W","C","20070215"
"6H","1st","","plectranthus",NA,"W","C","20070215"
"6H","1st","","pollichia.campestris",NA,"W","C","20070215"
"6H","1st","","polygala..l.",NA,"W","C","20070215"
"6H","1st","","polygala.sphenoptera",NA,"W","C","20070215"
"6H","1st","","portulaca.oleracea",NA,"W","C","20070215"
"6H","1st","","portulaca.quadrifida",NA,"W","C","20070215"
"6H","1st","","pseudognaphalium",NA,"W","C","20070215"
"6H","1st","","psilotrichum.schimperi",NA,"W","C","20070215"
"6H","1st","","rhinacanthus.ndor.",NA,"W","C","20070215"
"6H","1st","","rhynchosia",NA,"W","C","20070215"
"6H","1st","","schkuhria.pinnata",NA,"W","C","20070215"
"6H","1st","","sida",NA,"W","C","20070215"
"6H","1st","","solanum.inc...big.",NA,"W","C","20070215"
"6H","1st","","solanum.ind...small.",NA,"W","C","20070215"
"6H","1st","","v",NA,"W","C","20070215"
"6H","1st","","w",NA,"W","C","20070215"
"6H","1st","","x_4",NA,"W","C","20070215"
"6H","1st","","x_5",NA,"W","C","20070215"
"6H","All","Lvs","bracharia.lacnantha",NA,"W","C","20070215"
"6H","All","Lvs","lintonia.nutans",4,"W","C","20070215"
"6H","All","Lvs","pennisetum.mez.",NA,"W","C","20070215"
"6H","All","Lvs","pennisetum.stram.",1,"W","C","20070215"
"6H","All","Lvs","themeda.triandra",40,"W","C","20070215"
"6H","All","Lvs","bare",NA,"W","C","20070215"
"6H","All","Lvs","x_2",NA,"W","C","20070215"
"6H","All","Lvs","aristida.kenyensis",NA,"W","C","20070215"
"6H","All","Lvs","bothriochloa",NA,"W","C","20070215"
"6H","All","Lvs","bracharia.3",NA,"W","C","20070215"
"6H","All","Lvs","bracharia.eruciformis",NA,"W","C","20070215"
"6H","All","Lvs","cynodon.dactylon",NA,"W","C","20070215"
"6H","All","Lvs","cynodon.plecto.",NA,"W","C","20070215"
"6H","All","Lvs","cyperus..mariscus.",NA,"W","C","20070215"
"6H","All","Lvs","digitaria.2",NA,"W","C","20070215"
"6H","All","Lvs","digitaria.milanjiana",NA,"W","C","20070215"
"6H","All","Lvs","dinebra.retroflexa",NA,"W","C","20070215"
"6H","All","Lvs","eragrostis",NA,"W","C","20070215"
"6H","All","Lvs","setaria.acro...small.",NA,"W","C","20070215"
"6H","All","Lvs","setaria.sphaec...big.",NA,"W","C","20070215"
"6H","All","Lvs","microchloa.kunthii",NA,"W","C","20070215"
"6H","All","Lvs","sporobolus",NA,"W","C","20070215"
"6H","All","Lvs","tragus.berteronianus",NA,"W","C","20070215"
"6H","All","Lvs","x_3",NA,"W","C","20070215"
"6H","All","Lvs","acalypha.crenata",NA,"W","C","20070215"
"6H","All","Lvs","aerva.lanata",NA,"W","C","20070215"
"6H","All","Lvs","amaranthus.hibridus",NA,"W","C","20070215"
"6H","All","Lvs","aspilia.pluriseta",NA,"W","C","20070215"
"6H","All","Lvs","caralluma",NA,"W","C","20070215"
